stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
10284,6704,PHARMACY AVE AT FINCH AVE EAST,,43.794539,-79.326277,,,,
10286,5790,MORTIMER AVE AT PAPE AVE,,43.685673,-79.347601,,,,
10287,13416,505 COCHRANE DR,,43.843356,-79.364925,,,,
10288,4316,KIPLING AVE AT GRACEY BLVD,,43.683543,-79.553595,,,,
10289,9434,NORTH RIVERMEDE RD AT BRADWICK (SOUTH),,43.816467,-79.483518,,,,
10290,6261,BERRY RD AT PARK LAWN RD EAST SIDE,,43.636182,-79.492958,,,,
10291,1235,LAWRENCE AVE EAST AT YONGE ST EAST SIDE,,43.725057,-79.40183,,,,
10292,7374,STEPHEN DR AT THE QUEENSWAY,,43.63072,-79.484501,,,,
10293,10255,2700 STEELES AVE WEST,,43.778869,-79.506521,,,,
10294,6853,QUEEN ST WEST AT SPADINA AVE,,43.648616,-79.396702,,,,
10295,5997,PELMO CRES AT LONGVIEW DR WEST SIDE,,43.710961,-79.510856,,,,
10296,215,BATHURST ST AT VIEWMOUNT AVE SOUTH SIDE,,43.710203,-79.427663,,,,
10297,7028,ROYAL YORK RD AT SINCLAIR ST SOUTH SIDE,,43.624149,-79.501777,,,,
10298,5335,LAWRENCE AVE WEST AT AVENUE RD,,43.722089,-79.415836,,,,
10299,2357,EGLINTON AVE WEST AT GLENHOLME AVE,,43.696671,-79.445417,,,,
10300,5731,OPPOSITE 1710 MIDLAND AVE,,43.760304,-79.268277,,,,
10301,13448,STEELES AVE EAST AT KENNEDY RD,,43.82386,-79.306809,,,,
10302,2710,ISLINGTON AVE AT ADVANCE RD,,43.636128,-79.519977,,,,
10303,10627,NORTH QUEEN ST AT THE EAST MALL,,43.620625,-79.549098,,,,
10305,1077,GERRARD ST EAST AT ALTON AVE,,43.670252,-79.330798,,,,
10306,2434,EVANS AVE AT BROWNS LINE,,43.61045,-79.54948,,,,
10307,3126,STONG CRT AT DRIFTWOOD AVE WEST SIDE,,43.762038,-79.517291,,,,
10308,5591,1030 MARTIN GROVE RD,,43.6953,-79.572675,,,,
10309,9963,LUNDY AVE AT WARREN CRES NORTH SIDE,,43.662723,-79.502614,,,,
10310,4115,KENNEDY RD AT RADNOR AVE,,43.745858,-79.273437,,,,
10311,1100,GERRARD ST EAST AT PAPE AVE,,43.668088,-79.340495,,,,
10312,1775,CLEVELAND ST AT MILLWOOD RD,,43.703467,-79.377931,,,,
10313,8737,WESTON RD AT JUBILEE CRES,,43.725839,-79.535611,,,,
10314,262,BAY ST AT QUEENS QUAY WEST NORTH SIDE,,43.641884,-79.377214,,,,
10316,9273,DREWRY AVE AT NORWIN ST,,43.784874,-79.427725,,,,
10317,8530,WARDEN AVE AT ASHTONBEE RD,,43.730517,-79.288577,,,,
10318,3773,ISLINGTON AVE AT CHESTNUT HILLS CRES,,43.653118,-79.527031,,,,
10319,9878,KIPLING AVE AT STEELES AVE WEST,,43.759363,-79.589616,,,,
10320,13947,LAKE SHORE BLVD WEST AT FIRST ST,,43.602382,-79.498356,,,,
10321,9699,GERRARD ST EAST AT DENGATE RD,,43.686406,-79.289197,,,,
10322,4294,KIPLING AVE AT BURNHAMTHORPE RD,,43.650774,-79.539101,,,,
10323,6840,QUEEN ST WEST AT JAMESON AVE,,43.640389,-79.437517,,,,
10324,1408,OCONNOR DR AT CHILTON RD,,43.69375,-79.347317,,,,
10325,4582,RONCESVALLES AVE AT QUEEN ST WEST,,43.638934,-79.446282,,,,
10326,1088,GERRARD ST WEST AT ELIZABETH ST WEST SIDE,,43.658147,-79.386782,,,,
10327,8169,ST CLAIR AVE WEST AT WESTON/KEELE WEST SIDE,,43.67253,-79.468013,,,,
10329,6098,SOUTHWOOD DR AT GLEN AMES,,43.675736,-79.296726,,,,
10330,3366,BRIMLEY RD AT ST CLAIR AVE EAST,,43.720743,-79.241322,,,,
10331,7891,KEELE ST AT HUMBERSIDE AVE,,43.661536,-79.462808,,,,
10332,7717,ELLESMERE RD AT SARATOGA DR EAST SIDE,,43.771676,-79.253188,,,,
10333,11372,GUILDWOOD PKWY AT KINGSTON RD,,43.749211,-79.204881,,,,
10334,11101,ORTON PARK RD AT THORNBECK DR,,43.768825,-79.207738,,,,
10335,2324,EGLINTON AVE WEST AT AVENUE RD WEST SIDE,,43.704543,-79.409134,,,,
10337,11833,VAUGHAN RD AT NORTHCLIFFE BLVD,,43.694638,-79.446724,,,,
10338,9756,400 COCHRANE DR,,43.843218,-79.3621,,,,
10339,3600,FINCH AVE WEST AT JANE ST WEST SIDE,,43.757314,-79.518679,,,,
10340,7548,BIRCHMOUNT RD AT DANFORTH RD,,43.707233,-79.268323,,,,
10341,11291,HUMBERWOOD BLVD AT HULLRICK DR (SOUTH),,43.721998,-79.612989,,,,
10342,111,BATHURST ST AT COLLEGE ST,,43.656641,-79.40786,,,,
10343,2871,MCCAUL ST AT STEPHANIE ST,,43.651566,-79.390349,,,,
10344,2246,EGLINTON AVE EAST AT BERMONDSEY RD,,43.725906,-79.3138,,,,
10345,4869,CHISHOLM AVE AT LUMSDEN AVE,,43.694479,-79.305768,,,,
10346,5715,MIDLAND AVE AT LOCKIE AVE SOUTH SIDE,,43.788711,-79.280057,,,,
10347,7828,HOLLINGER RD AT DOHME AVE,,43.713252,-79.314059,,,,
10348,4948,DANFORTH RD AT HART AVE,,43.71894,-79.258732,,,,
10349,6885,THE QUEENSWAY AT THE EAST MALL,,43.616638,-79.546025,,,,
10350,8382,UNDERHILL DR AT CORNERBROOK DR,,43.743844,-79.326082,,,,
10351,10519,ELLESMERE RD AT MEADOWVALE RD,,43.792322,-79.163855,,,,
10352,11554,TAPSCOTT RD AT FINCH AVE EAST,,43.814415,-79.237371,,,,
10353,1758,BROADVIEW AVE AT GERRARD ST EAST,,43.665678,-79.35278,,,,
10354,6471,ISLAND RD AT PORT UNION RD EAST SIDE,,43.796068,-79.142589,,,,
10355,4506,OLD WESTON RD AT KANE AVE,,43.680517,-79.46625,,,,
10356,11874,BATHURST ST AT CORDOBA DR,,43.794537,-79.44639,,,,
10357,9528,24 MABELLE AVE,,43.646228,-79.526768,,,,
10358,2272,EGLINTON AVE EAST AT HANNA RD EAST SIDE,,43.712095,-79.371563,,,,
10359,889,DANFORTH AVE AT GLEBEMOUNT AVE,,43.684526,-79.317798,,,,
10360,8109,SLOANE AVE AT ANEWEN DR,,43.734269,-79.311616,,,,
10361,10856,STEELES AVE WEST AT HIGHWAY 27 WEST SIDE,,43.755389,-79.614845,,,,
10362,4389,KIPLING AVE AT WIDDICOMBE HILL BLVD,,43.678864,-79.551492,,,,
10364,395,BIRCHMOUNT RD AT COMSTOCK RD,,43.723653,-79.275216,,,,
10365,4975,DIXON RD AT CARLINGVIEW DR,,43.686612,-79.595748,,,,
10366,2907,MCNICOLL AVE AT OPPOSITE WALKWAY TO HAWKSHEAD CRES,,43.807982,-79.313702,,,,
10367,838,COLLEGE ST AT MCCAUL ST,,43.659313,-79.393281,,,,
10368,9997,MCCOWAN RD AT HIGHWAY 7,,43.867041,-79.284329,,,,
10369,6881,THE QUEENSWAY AT SMITH CRES EAST SIDE,,43.625627,-79.505412,,,,
10370,6872,THE QUEENSWAY AT ATOMIC AVE,,43.617909,-79.540693,,,,
10371,6801,QUEEN ST EAST AT BEECH AVE,,43.672583,-79.287697,,,,
10372,13618,SHOREHAM DR AT SHOREHAM CRT,,43.769061,-79.518801,,,,
10374,7449,WINDERMERE AVE AT ST OLAVES RD,,43.642487,-79.475932,,,,
10375,1869,DAVISVILLE AVE AT BAYVIEW AVE,,43.702843,-79.374704,,,,
10376,2082,DUFFERIN ST AT ROGERS RD,,43.685469,-79.44601,,,,
10377,8456,VICTORIA PARK AVE AT ELLESMERE RD NORTH SIDE,,43.758229,-79.315188,,,,
10378,8913,WOODBINE AVE AT COSBURN AVE,,43.696533,-79.317573,,,,
10379,12121,COLONEL SAMUEL PARK AT HUMBER COLLEGE COTTAGES C-M,,43.595871,-79.51584,,,,
10380,656,BROADVIEW AVE AT HILLSIDE DR,,43.686424,-79.356196,,,,
10381,8540,WARDEN AVE AT BRIDLETOWN CIR (NORTH) SOUTH SIDE,,43.801186,-79.318699,,,,
10382,10554,WARDEN AVE AT APPLE CREEK BLVD,,43.860065,-79.33516,,,,
10383,5009,DUNDAS ST WEST AT BROOKSIDE AVE,,43.66564,-79.494563,,,,
10384,5032,EAST AVE AT MABERLEY CRES (SOUTH),,43.782522,-79.132421,,,,
10385,2178,DUNDAS ST WEST AT PAULART DR,,43.631278,-79.546593,,,,
10386,6400,GLEN RD AT ELM AVE,,43.675901,-79.375107,,,,
10388,5395,LAWRENCE AVE WEST AT PINE ST,,43.701878,-79.50841,,,,
10389,2300,EGLINTON AVE EAST AT PHARMACY AVE,,43.725855,-79.297171,,,,
10390,10946,QUEENS QUAY FERRY DOCKS TERMINAL,,43.641449,-79.377087,,,,
10391,7588,14 CARLUKE CRES,,43.760435,-79.39161,,,,
10392,8797,WILLOWDALE AVE AT CHURCH AVE NORTH SIDE,,43.776022,-79.404663,,,,
10393,13933,CHERRY ST AT POLSON ST,,43.642779,-79.350245,,,,
10394,5865,40 NORFINCH DR,,43.757093,-79.527043,,,,
10395,4394,LANGSTAFF RD AT CONNIE CRES,,43.821232,-79.491345,,,,
10398,3141,TRETHEWEY DR AT TODD BAYLIS BLVD SOUTH SIDE,,43.694981,-79.487293,,,,
10399,1063,MANITOBA DRIVE AT STRACHAN AVE WEST SIDE,,43.636272,-79.410325,,,,
10401,860,COSBURN AVE AT LOGAN AVE,,43.688659,-79.352981,,,,
10402,4329,KIPLING AVE AT JOHN GARLAND BLVD NORTH SIDE,,43.735772,-79.578226,,,,
10404,13922,791 ISLINGTON AVE,,43.616802,-79.510293,,,,
10405,7079,SCARLETT RD AT CLAIRTON CRES (SOUTH),,43.675717,-79.506033,,,,
10406,11532,OPPOSITE 44 VALLEY WOODS RD,,43.755207,-79.333319,,,,
10408,11418,HUMBERWOOD BLVD AT HONEYVIEW PL,,43.733024,-79.619546,,,,
10409,11393,EGLINTON AVE WEST AT COMMERCE BLVD EAST SIDE,,43.662763,-79.590611,,,,
10410,6224,ALBION RD AT GOLFDOWN DR EAST SIDE,,43.723474,-79.54875,,,,
10411,13611,180 BASALTIC RD,,43.824081,-79.497644,,,,
10412,6235,NEPTUNE DR AT BAYCREST AVE,,43.727962,-79.440736,,,,
10413,3511,DUNDAS ST WEST AT NOTTINGHAM DR,,43.655581,-79.522659,,,,
10414,917,DANFORTH AVE AT WOODMOUNT AVE,,43.685252,-79.315142,,,,
10416,14430,WARDEN AVE AT CLEGG RD,,43.853707,-79.333613,,,,
10417,14357,70 ISLAND RD,,43.797459,-79.141007,,,,
10419,14423,STAINES RD AT PALK LANE NORTHSIDE,,43.840096,-79.232003,,,,
10422,14388,DUFFERIN ST AT CARAWAY DR,,43.815366,-79.47668,,,,
10424,14355,ST CLAIR AVE WEST AT SPADINA RD WEST SIDE,,43.684523,-79.411668,,,,
10425,14416,AVENUE RD AT OLD ORCHARD GROVE,,43.731538,-79.419172,,,,
10426,14421,3223 KENNEDY RD,,43.815069,-79.303145,,,,
10427,14426,ADELAIDE ST WEST AT BAY ST,,43.649772,-79.380928,,,,
10428,14441,KINGSTON RD AT CHOICELAND BLVD,,43.787,-79.164806,,,,
10430,14434,WESTON RD AT BIRDSTONE CRES (NORTH),,43.673245,-79.468145,,,,
10432,14364,SPADINA RD AT ST CLAIR AVE WEST NORTH SIDE,,43.685181,-79.411328,,,,
10435,14429,WARDEN AVE AT CLEGG RD,,43.853264,-79.333084,,,,
10436,14437,INGRAM DR AT KINCORT ST,,43.700959,-79.469278,,,,
10437,14389,FINCH AVE WEST AT BEECROFT RD,,43.778965,-79.41867,,,,
10438,14400,KING ST WEST AT JOE SHUSTER WAY,,43.639855,-79.423256,,,,
10439,14398,3750 MIDLAND AVE,,43.81711,-79.293486,,,,
10441,14395,THE QUEENSWAY AT WINDERMERE AVE WEST SIDE,,43.637099,-79.470714,,,,
10442,14397,3750 MIDLAND AVE,,43.816888,-79.293103,,,,
10444,14394,THE QUEENSWAY AT ELLIS AVE WEST SIDE,,43.637686,-79.466974,,,,
10449,14439,NORTH YORK GENERAL HOSPITAL - MAIN ENTRANCE,,43.769671,-79.363638,,,,
10450,14351,ST CLAIR AVE WEST AT DUNVEGAN RD,,43.685904,-79.404767,,,,
10453,14356,ST CLAIR AVE WEST AT VAUGHAN RD WEST SIDE,,43.682752,-79.420697,,,,
10454,14376,STEELES AVE EAST AT MARYDALE AVE,,43.835701,-79.254613,,,,
10455,14379,STEELES AVE EAST AT EASTVALE RD,,43.838159,-79.245032,,,,
10456,14380,STEELES AVE EAST AT STAINES RD,,43.840754,-79.232805,,,,
10457,14381,STEELES AVE EAST AT STAINES RD WEST SIDE,,43.840956,-79.232681,,,,
10458,14382,STAINES RD AT QUIETBROOK CRES (NORTH),,43.838726,-79.232251,,,,
10459,14347,ST CLAIR AVE WEST AT DEER PARK CRES,,43.687153,-79.398238,,,,
10460,14353,ST CLAIR AVE WEST AT RUSSELL HILL RD,,43.685213,-79.407945,,,,
10462,14350,ST CLAIR AVE WEST AT AVENUE RD WEST SIDE,,43.686603,-79.401968,,,,
10463,14352,ST CLAIR AVE WEST AT DUNVEGAN RD WEST SIDE,,43.686009,-79.405236,,,,
10464,14374,5671 STEELES AVE EAST,,43.833332,-79.264878,,,,
10465,14375,STEELES AVE EAST AT OPPOSITE WALKWAY TO IRENEMOUNT CRES,,43.834964,-79.257877,,,,
10468,14425,COXWELL AVE AT CASCI AVE,,43.677345,-79.321201,,,,
10469,14440,BRIMLEY RD AT OPPOSITE BRIMLEY WOODS PARK,,43.808922,-79.278837,,,,
10470,14349,ST CLAIR AVE WEST AT AVENUE RD EAST SIDE,,43.686682,-79.401025,,,,
10472,14348,ST CLAIR AVE WEST AT DEER PARK CRES,,43.687419,-79.397938,,,,
10473,14393,THE QUEENSWAY AT COLBORNE LODGE DR WEST SIDE,,43.639401,-79.460603,,,,
10475,14424,OPPOSITE 100 GOUGH RD,,43.835223,-79.326425,,,,
10476,14377,STEELES AVE EAST AT MARKHAM RD,,43.836388,-79.251567,,,,
10478,14354,ST CLAIR AVE WEST AT RUSSELL HILL RD,,43.685513,-79.407725,,,,
10479,7324,SHERBOURNE ST AT LAKE SHORE BLVD EAST SOUTH SIDE,,43.645997,-79.366015,,,,
10480,14378,STEELES AVE EAST AT EASTVALE RD EAST SIDE,,43.838014,-79.244784,,,,
10482,14387,DUFFERIN ST AT CARAWAY DR,,43.814952,-79.476303,,,,
10483,14442,FINCH AVE EAST AT BLACKBIRD GATE,,43.816903,-79.224501,,,,
10484,14443,5910 FINCH AVE EAST,,43.817114,-79.224114,,,,
10485,4939,DANFORTH RD AT BRIMLEY RD,,43.734736,-79.247573,,,,
12860,14444,FINCH AVE EAST AT MORNINGSIDE AVE,,43.819625,-79.220959,,,,
12861,14513,HUMBERWOOD BLVD AT MORNING STAR DR,,43.726045,-79.622046,,,,
12862,14482,MAJOR MACKENZIE DR WEST LOOP AT HIGHWAY 400,,43.846282,-79.549972,,,,
12863,14471,WESTON RD AT RETREAT BLVD,,43.848998,-79.561388,,,,
12864,14369,CARL HALL RD AT DEHAVILLAND DR EAST SIDE (AEROSPACE MUSEUM),,43.747811,-79.47536,,,,
12865,14464,DUFFERIN ST AT FREEDOM TRAIL,,43.858556,-79.486935,,,,
12866,14465,DUFFERIN ST AT IVY GLEN DR,,43.854671,-79.486046,,,,
12867,14466,DUFFERIN ST AT MAURIER BLVD,,43.850432,-79.485054,,,,
12868,14467,DUFFERIN ST AT DISTRICT AVE,,43.84655,-79.484058,,,,
12869,14468,DUFFERIN ST AT RUTHERFORD RD,,43.842804,-79.48335,,,,
12870,14483,MAJOR MACKENZIE DR WEST AT CITYVIEW BLVD,,43.845813,-79.553675,,,,
12871,14491,BAYVIEW AVE AT MERTON ST,,43.70101,-79.373422,,,,
12872,14492,BAYVIEW AVE AT MCRAE DR,,43.700866,-79.373168,,,,
12873,14493,BAYVIEW AVE AT NESBITT DR,,43.694125,-79.365957,,,,
12874,14445,FINCH AVE EAST AT MORNINGSIDE AVE WEST SIDE,,43.819258,-79.221159,,,,
12875,14494,550 BAYVIEW AVE (EVERGREEN BRICK WORKS),,43.683907,-79.364801,,,,
12876,14446,STAINES RD AT MORNINGSIDE AVE,,43.82085,-79.220747,,,,
12879,14478,CITYVIEW BLVD AT LORMEL GATE,,43.854182,-79.553227,,,,
12881,14500,HAZELTON AVE AT VINE CLIFF BLVD,,43.894108,-79.36639,,,,
12882,14502,HAZELTON AVE AT CASTLEVIEW CRES (SOUTH),,43.890345,-79.363738,,,,
12883,14503,WESTON RD AT OLD WESTON RD SOUTH SIDE,,43.773093,-79.54469,,,,
12884,14505,WESTON RD AT STEELES AVE WEST NORTH SIDE,,43.770564,-79.546359,,,,
12887,14452,OPPOSITE 810 ROYAL YORK RD,,43.63876,-79.508258,,,,
12888,14447,5799 YONGE ST,,43.784951,-79.416681,,,,
12889,14455,PETER RUPERT AVE AT DISTRICT AVE,,43.844566,-79.491912,,,,
12890,14510,WELLNESS WAY AT ARMISTICE DR (WELLSPRING CENTRE),,43.723545,-79.378594,,,,
12891,14511,FLEET ST AT BASTION ST WEST SIDE,,43.636009,-79.403612,,,,
12892,14448,PROGRESS AVE AT SCHICK CRT,,43.774462,-79.266302,,,,
12894,14496,EVANS AVE AT GAMMA ST WEST SIDE,,43.612665,-79.540597,,,,
12895,14506,WESTON RD AT OLD WESTON RD,,43.77297,-79.544382,,,,
12896,14487,OLD FINCH AVE AT BAFFIN CRT WEST SIDE,,43.819798,-79.212107,,,,
12897,14486,OLD FINCH AVE AT HARVEST MOON DR,,43.82042,-79.209351,,,,
12898,14512,FLEET ST AT BASTION ST,,43.635885,-79.404275,,,,
12900,14457,PETER RUPERT AVE AT GOLDEN FOREST RD NORTH SIDE,,43.850259,-79.493966,,,,
12901,14460,PETER RUPERT AVE AT FREEDOM TRAIL,,43.856701,-79.497782,,,,
12903,14474,CANADA DR AT VELLORE PARK AVE,,43.856038,-79.559892,,,,
12904,14475,CANADA DR AT SUMMIT DR,,43.857173,-79.556138,,,,
12905,14480,CITYVIEW BLVD AT MAJOR MACKENZIE DR WEST,,43.845878,-79.554291,,,,
12907,14477,CITYVIEW BLVD AT WALKWAY TO OZNER CRES (NORTH),,43.855471,-79.55353,,,,
12909,14499,STONY HILL BLVD AT HAZELTON AVE,,43.896998,-79.367808,,,,
12910,14462,MAJOR MACKENZIE DR WEST AT GRAND TRUNK AVE,,43.85952,-79.493877,,,,
12911,14481,MAJOR MACKENZIE DR WEST AT VELLORE WOODS BLVD,,43.845368,-79.554334,,,,
12913,14508,FLEET ST AT FORT YORK BLVD EAST SIDE,,43.636242,-79.406254,,,,
12914,14370,75 CARL HALL RD (AREA 51 PAINTBALL),,43.74685,-79.476377,,,,
12915,14458,PETER RUPERT AVE AT IVY GLEN DR,,43.852282,-79.494749,,,,
12916,14504,WESTON RD AT STEELES AVE WEST,,43.770452,-79.546721,,,,
12917,14368,OPPOSITE 35 CARL HALL RD,,43.747347,-79.477893,,,,
12919,14509,FLEET ST AT FORT YORK BLVD WEST SIDE,,43.636472,-79.40734,,,,
12920,14514,HUMBERWOOD BLVD AT MORNING STAR DR,,43.726285,-79.622359,,,,
12921,14463,MAJOR MACKENZIE DR WEST AT DUFFERIN ST,,43.860975,-79.487964,,,,
12922,14472,WESTON RD AT LORMEL GATE,,43.851863,-79.56208,,,,
12923,14479,CITYVIEW BLVD AT RETREAT BLVD,,43.850579,-79.552524,,,,
12924,14476,CITYVIEW BLVD AT CANADA DR SOUTH SIDE,,43.857331,-79.553965,,,,
12925,14488,OLD FINCH AVE AT MORNINGSIDE AVE,,43.819212,-79.214629,,,,
12926,14367,35 CARL HALL RD,,43.747247,-79.477793,,,,
12927,14456,PETER RUPERT AVE AT MAURIER BLVD,,43.848379,-79.493081,,,,
12929,14459,PETER RUPERT AVE AT SAND VALLEY ST,,43.8549,-79.496742,,,,
12930,14461,PETER RUPERT AVE AT MAJOR MACKENZIE DR WEST,,43.858398,-79.498566,,,,
12931,14473,WESTON RD AT CANADA DR,,43.855378,-79.562878,,,,
12936,S_ACC,AIR CANADA CENTRE,,43.643888,-79.378192,,,,
12937,S_ADCH,ADELAIDE AT CHURCH,,43.651178,-79.374934,,,,
12938,S_ADUN,ADELAIDE ST. W. AT UNIVERSITY AVE,,43.648861,-79.385543,,,,
12940,S_ADYG,ADELAIDE ST. AT YONGE ST.,,43.6504,-79.378457,,,,
12942,S_AGTE,ARROW GATE NORTH,,43.746841,-79.529777,,,,
12944,S_AJAR,ADELAIDE ST. E. AT JARVIS ST.,,43.65152,-79.372353,,,,
12945,S_ALBN,ALBION RD. AT FINCH AVE. W.,,43.741088,-79.589213,,,,
12946,S_ALLN,SHEPPARD AVE. W. AT ALLEN RD.,,43.750245,-79.463373,,,,
12947,S_ALMR,ALBION RD. AT MARTIN GROVE RD.,,43.741919,-79.594191,,,,
12949,S_ALWS,ALBION RD. AT WESTON RD.,,43.71719,-79.537773,,,,
12950,S_AMER,AMERICAN DR. AT AIRPORT RD.,,43.689167,-79.621232,,,,
12951,S_ANPO,ANCASTER RD. AT POWELL RD.,,43.737013,-79.468015,,,,
12952,S_ANRY,ANGLESEY BLVD. AT ROYAL YORK RD.,,43.665948,-79.519634,,,,
12959,S_ASWE,ASHBERRY BLVD. AT WESTON RD.,,43.834385,-79.558128,,,,
12960,S_ATBA,ATKINSON AVE. AT BATHURST ST.,,43.817251,-79.451582,,,,
12961,S_ATCL,ATKINSON AVE. AT CLARK AVE.,,43.80488,-79.440787,,,,
12962,S_AVEG,AVENUE RD. AT EGLINTON AVE. W.,,43.704593,-79.408502,,,,
12964,S_AVLD,AVENUE RD. AT LONSDALE RD.,,43.690776,-79.403003,,,,
12966,S_AVLW,AVENUE RD. AT LAWRENCE AVE. W.,,43.72225,-79.415595,,,,
12967,S_AVSC,ST. CLAIR AVE. W. AT AVENUE RD.,,43.686634,-79.401481,,,,
12969,S_BAAN,BATHURST ST. AT ANTIBES DR.,,43.781032,-79.444819,,,,
12973,S_BACO,BATHURST ST. AT COLLEGE ST.,,43.656474,-79.407709,,,,
12974,S_BADP,BATHURST ST. AT DUPONT ST.,,43.673143,-79.414378,,,,
12977,S_BAGL,BATHURST ST. AT GLENCAIRN AVE.,,43.712325,-79.428132,,,,
12978,S_BALW,BATHURST ST. AT LAWRENCE AVE W.,,43.719253,-79.429801,,,,
12979,S_BANN,BANNATYNE DR. AT DAVEAN DR.,,43.760293,-79.368546,,,,
12984,S_BATH,BATHURST STATION,,43.665813,-79.411248,,,,
12990,S_BECO,BELLAMY RD. AT CORPORATE DR.,,43.780147,-79.243834,,,,
12992,S_BEEG,BELLAMY RD. AT EGLINTON AVE. E.,,43.740253,-79.232046,,,,
12993,S_BEEL,BELLAMY RD. AT ELLESMERE RD.,,43.774327,-79.241751,,,,
12994,S_BELA,BELLAMY RD. AT LAWRENCE AVE. E.,,43.757714,-79.235259,,,,
12995,S_BELF,BELFIELD ROAD AT ATTWELL DR.,,43.697837,-79.593167,,,,
12998,S_BEWA,BERTRAND AVE. AT WARDEN AVE.,,43.733074,-79.28972,,,,
12999,S_BIEG,EGLINTON AVE. E. AT BIRCHMOUNT RD,,43.729955,-79.27785,,,,
13000,S_BIEL,BIRCHMOUNT RD. AT ELLESMERE RD.,,43.76342,-79.291352,,,,
13001,S_BIFI,BIRCHMOUNT RD. AT FINCH AVE. E.,,43.798992,-79.305969,,,,
13002,S_BIHI,BIRCHMOUNT RD AT HIGHVIEW AVE,,43.699922,-79.265184,,,,
13003,S_BIHU,HUNTINGWOOD DR. AT BIRCHMOUNT RD.,,43.790434,-79.302283,,,,
13005,S_BIMC,BIRCHMOUNT RD. AT MCNICOLL AVE.,,43.808632,-79.311156,,,,
13007,S_BIST,BIRCHMOUNT RD. AT STEELES AVE. E.,,43.821387,-79.316912,,,,
13011,S_BKKR,BROOKLAWN AVE. AT KINGSTON RD.,,43.721846,-79.236185,,,,
13013,S_BLBP,BELFIELD RD. AT BROCKPORT DR.,,43.69899,-79.58813,,,,
13014,S_BLDF,BLOOR ST. W. AT DUFFERIN ST.,,43.659876,-79.435351,,,,
13015,S_BLIS,BLOOR ST. W. AT ISLINGTON AVE.,,43.644643,-79.523424,,,,
13016,S_BLML,BLOOR ST. AT MILL RD.,,43.632034,-79.575141,,,,
13018,S_BLOO,BLOOR ST. W. AT OSSINGTON AVE.,,43.661978,-79.425645,,,,
13019,S_BLOR,BLOOR ST. W. AT BATHURST ST.,,43.665108,-79.4112,,,,
13022,S_BLSH,BLOOR ST. E. AT SHERBOURNE ST.,,43.672351,-79.376841,,,,
13023,S_BLTR,BLACK CREEK DR. AT TRETHEWEY DR.,,43.694606,-79.486091,,,,
13024,S_BLYG,BLOOR ST. AT YONGE ST.,,43.670219,-79.386775,,,,
13025,S_BMCN,BIRCHMOUNT RD. AT MCNABB ST.,,43.835704,-79.319455,,,,
13026,S_BMFI,BRIMLEY RD. AT FINCH AVE. E.,,43.8057,-79.277389,,,,
13028,S_BNLW,LAWRENCE AVE. W. AT BENTON RD.,,43.710296,-79.471893,,,,
13030,S_BQEE,BATHURST ST. AT QUEEN ST. W.,,43.64718,-79.403997,,,,
13032,S_BREB,BREBEUF COLLEGE ON STEELES EAST,,43.801687,-79.403368,,,,
13033,S_BREG,BRIMLEY RD. AT EGLINTON AVE. E.,,43.736689,-79.248076,,,,
13035,S_BRGE,BROADVIEW AT GERRARD,,43.665479,-79.352612,,,,
13036,S_BRGL,BRIDGELAND AVE. AT CALEDONIA RD.,,43.724104,-79.469855,,,,
13037,S_BRLW,LAWRENCE AVE. E. AT BRIMLEY RD.,,43.753519,-79.255358,,,,
13040,S_BRQU,BROADVIEW AT QUEEN,,43.658871,-79.34984,,,,
13042,S_BRVH,BRIAN DR. AT VAN HORNE AVE.,,43.78802,-79.335011,,,,
13044,S_BRWN,HORNER AVE. AT BROWN'S LINE,,43.601682,-79.545238,,,,
13048,S_BSTC,BATHURST ST. AT ST.CLAIR AVE.W.,,43.68316,-79.418288,,,,
13049,S_BSTL,BAYVIEW AVE. AT STEELES AVE. E.,,43.803264,-79.396215,,,,
13050,S_BSTN,BROADVIEW STATION,,43.677011,-79.358222,,,,
13052,S_BVEG,EGLINTON AVE. E. AT BAYVIEW AVE.,,43.711031,-79.377145,,,,
13053,S_BVFI,BAYVIEW AVE. AT FINCH AVE. E.,,43.784999,-79.392133,,,,
13055,S_BVMO,BAYVIEW AVE. AT MOORE AVE.,,43.696744,-79.371725,,,,
13059,S_BWIL,BATHURST ST. AT WILSON AVE.,,43.737348,-79.43399,,,,
13060,S_BYYM,BAYVIEW AVE. AT YORK MILLS RD.,,43.748053,-79.384142,,,,
13061,S_C&FW,CARLUKE CR. AT FIFESHIRE RD.W.,,43.759911,-79.389232,,,,
13063,S_CADI,CARLINGVIEW DR. AT DIXON RD.,,43.686751,-79.595547,,,,
13064,S_CAEG,CALEDONIA RD. AT EGLINTON AVE. W.,,43.693024,-79.462199,,,,
13066,S_CALV,CALVINGTON DR. AT KEELE ST.,,43.733574,-79.483712,,,,
13067,S_CANF,CANNIFF ST. AND STRACHAN AVE.,,43.641444,-79.411731,,,,
13069,S_CARL,CARLTON ST. AT PARLIAMENT ST.,,43.664279,-79.367969,,,,
13075,S_CCCB,COSBURN AVE. AT COXWELL AVE.,,43.69413,-79.328007,,,,
13076,S_CDHS,CARDINAL NEWMAN H.S.,,43.715588,-79.24337,,,,
13084,S_CHDV,CHRISTIE ST. AT DAVENPORT RD.,,43.675555,-79.42308,,,,
